Line_Item_ID,Date,Credit_Card_Number,Quantity,Menu_Item
34157,12/7/2017,9063850863759570,1,soft-shell miso crab ramen
34158,12/7/2017,9063850863759570,1,soft-shell miso crab ramen
34159,12/7/2017,6635760959667980,1,shio ramen
34160,12/7/2017,6635760959667980,1,shio ramen
34161,12/7/2017,2320408001444100,1,burnt garlic tonkotsu ramen
34162,12/7/2017,2320408001444100,1,burnt garlic tonkotsu ramen
34163,12/7/2017,7181434794276190,1,truffle butter ramen
34164,12/7/2017,7181434794276190,1,truffle butter ramen
34165,12/7/2017,7879534493533230,2,vegetarian spicy miso
34166,12/7/2017,7879534493533230,2,vegetarian spicy miso
34167,12/7/2017,6143814613583260,1,tonkotsu ramen
34168,12/7/2017,6143814613583260,1,tonkotsu ramen
34169,12/7/2017,9892699232742540,1,soft-shell miso crab ramen
34170,12/7/2017,9892699232742540,1,soft-shell miso crab ramen
34171,12/7/2017,9117288011182720,1,vegetarian curry + king trumpet mushroom ramen
34172,12/7/2017,9117288011182720,1,vegetarian curry + king trumpet mushroom ramen
34173,12/7/2017,8407725431422000,1,truffle butter ramen
34174,12/7/2017,8407725431422000,1,truffle butter ramen
34175,12/7/2017,5999409650267650,1,truffle butter ramen
34176,12/7/2017,5999409650267650,1,truffle butter ramen
34177,12/7/2017,8150022517911040,1,vegetarian curry + king trumpet mushroom ramen
34178,12/7/2017,8150022517911040,1,vegetarian curry + king trumpet mushroom ramen
34179,12/7/2017,9097429867597020,1,burnt garlic tonkotsu ramen
34180,12/7/2017,9097429867597020,1,burnt garlic tonkotsu ramen
34181,12/7/2017,863976836732257,4,spicy miso ramen
34182,12/7/2017,863976836732257,4,spicy miso ramen
34183,12/8/2017,1130157132394390,1,spicy miso ramen
34184,12/8/2017,1130157132394390,1,spicy miso ramen
34185,12/8/2017,6919321898530080,1,spicy miso ramen
34186,12/8/2017,6919321898530080,1,spicy miso ramen
34187,12/8/2017,3102627634091390,1,truffle butter ramen
34188,12/8/2017,3102627634091390,1,truffle butter ramen
34189,12/8/2017,4322066747924930,1,vegetarian curry + king trumpet mushroom ramen
34190,12/8/2017,4322066747924930,1,vegetarian curry + king trumpet mushroom ramen
34191,12/8/2017,2584967362267520,2,miso crab ramen
34192,12/8/2017,2584967362267520,2,miso crab ramen
34193,12/8/2017,9689935182081090,1,miso crab ramen
34194,12/8/2017,9689935182081090,1,miso crab ramen
34195,12/8/2017,5845058039304790,1,nagomi shoyu
34196,12/8/2017,5845058039304790,1,nagomi shoyu
34197,12/8/2017,4106669316294230,1,truffle butter ramen
34198,12/8/2017,4106669316294230,1,truffle butter ramen
34199,12/8/2017,9717750535731170,1,vegetarian curry + king trumpet mushroom ramen
34200,12/8/2017,9717750535731170,1,vegetarian curry + king trumpet mushroom ramen
34201,12/8/2017,923111564188265,1,vegetarian curry + king trumpet mushroom ramen
34202,12/8/2017,923111564188265,1,vegetarian curry + king trumpet mushroom ramen
34203,12/8/2017,2625379481501740,1,vegetarian spicy miso
34204,12/8/2017,2625379481501740,1,vegetarian spicy miso
34205,12/8/2017,5640299698572670,1,miso crab ramen
34206,12/8/2017,5640299698572670,1,miso crab ramen
34207,12/8/2017,8474562681216680,2,burnt garlic tonkotsu ramen
34208,12/8/2017,8474562681216680,2,burnt garlic tonkotsu ramen
34209,12/8/2017,1430374780660010,1,spicy miso ramen
34210,12/8/2017,1430374780660010,1,spicy miso ramen
34211,12/8/2017,2900346486974270,1,nagomi shoyu
34212,12/8/2017,2900346486974270,1,nagomi shoyu
34213,12/8/2017,5573085192274550,1,vegetarian curry + king trumpet mushroom ramen
34214,12/8/2017,5573085192274550,1,vegetarian curry + king trumpet mushroom ramen
34215,12/8/2017,9338917038953440,1,tonkotsu ramen
34216,12/8/2017,9338917038953440,1,tonkotsu ramen
34217,12/8/2017,18338963455561,1,soft-shell miso crab ramen
34218,12/8/2017,18338963455561,1,soft-shell miso crab ramen
34219,12/8/2017,8540721525032450,1,truffle butter ramen
34220,12/8/2017,8540721525032450,1,truffle butter ramen
34221,12/8/2017,4863166704145800,1,tori paitan ramen
34222,12/8/2017,4863166704145800,1,tori paitan ramen
34223,12/8/2017,6476984586991690,4,tori paitan ramen
34224,12/8/2017,6476984586991690,4,tori paitan ramen
34225,12/8/2017,7687326560330790,1,truffle butter ramen
34226,12/8/2017,7687326560330790,1,truffle butter ramen
34227,12/8/2017,234038600286124,2,vegetarian curry + king trumpet mushroom ramen
34228,12/8/2017,234038600286124,2,vegetarian curry + king trumpet mushroom ramen
34229,12/8/2017,9902343413058300,4,miso crab ramen
34230,12/8/2017,9902343413058300,4,miso crab ramen
34231,12/8/2017,9187078080731350,1,burnt garlic tonkotsu ramen
34232,12/8/2017,9187078080731350,1,burnt garlic tonkotsu ramen
34233,12/8/2017,8010127726022720,1,nagomi shoyu
34234,12/8/2017,8010127726022720,1,nagomi shoyu
34235,12/8/2017,2671005257749250,1,vegetarian spicy miso
34236,12/8/2017,2671005257749250,1,vegetarian spicy miso
34237,12/8/2017,5056127299420590,1,tori paitan ramen
34238,12/8/2017,5056127299420590,1,tori paitan ramen
34239,12/8/2017,8459031453930760,1,burnt garlic tonkotsu ramen
34240,12/8/2017,8459031453930760,1,burnt garlic tonkotsu ramen
34241,12/8/2017,4325894773116750,3,miso crab ramen
34242,12/8/2017,4325894773116750,3,miso crab ramen
34243,12/8/2017,5888061609976070,1,vegetarian curry + king trumpet mushroom ramen
34244,12/8/2017,5888061609976070,1,vegetarian curry + king trumpet mushroom ramen
34245,12/8/2017,5867520320274570,1,vegetarian spicy miso
34246,12/8/2017,5867520320274570,1,vegetarian spicy miso
34247,12/8/2017,3649667935549100,4,vegetarian spicy miso
34248,12/8/2017,3649667935549100,4,vegetarian spicy miso
34249,12/8/2017,534219383642308,1,vegetarian spicy miso
34250,12/8/2017,534219383642308,1,vegetarian spicy miso
34251,12/8/2017,4474150592870450,1,soft-shell miso crab ramen
34252,12/8/2017,4474150592870450,1,soft-shell miso crab ramen
34253,12/8/2017,7542929771597360,1,shio ramen
34254,12/8/2017,7542929771597360,1,shio ramen
34255,12/8/2017,4815081918508080,3,miso crab ramen
34256,12/8/2017,4815081918508080,3,miso crab ramen
34257,12/8/2017,5775368228693910,2,tonkotsu ramen
34258,12/8/2017,5775368228693910,2,tonkotsu ramen
34259,12/8/2017,9478865745608840,2,burnt garlic tonkotsu ramen
34260,12/8/2017,9478865745608840,2,burnt garlic tonkotsu ramen
34261,12/8/2017,8911936675634530,1,truffle butter ramen
34262,12/8/2017,8911936675634530,1,truffle butter ramen
34263,12/8/2017,6545096919004160,1,nagomi shoyu
34264,12/8/2017,6545096919004160,1,nagomi shoyu
34265,12/8/2017,311489548984493,4,nagomi shoyu
34266,12/8/2017,311489548984493,4,nagomi shoyu
34267,12/8/2017,7454470189885160,4,vegetarian curry + king trumpet mushroom ramen
34268,12/8/2017,7454470189885160,4,vegetarian curry + king trumpet mushroom ramen
34269,12/8/2017,840016716209896,1,vegetarian curry + king trumpet mushroom ramen
34270,12/8/2017,840016716209896,1,vegetarian curry + king trumpet mushroom ramen
34271,12/8/2017,6276444869443830,1,miso crab ramen
34272,12/8/2017,6276444869443830,1,miso crab ramen
34273,12/8/2017,9487064139383240,1,tori paitan ramen
34274,12/8/2017,9487064139383240,1,tori paitan ramen
34275,12/8/2017,5766733098806960,1,tori paitan ramen
34276,12/8/2017,5766733098806960,1,tori paitan ramen
34277,12/8/2017,7656469188422530,1,burnt garlic tonkotsu ramen
34278,12/8/2017,7656469188422530,1,burnt garlic tonkotsu ramen
34279,12/8/2017,4989153198667180,1,shio ramen
34280,12/8/2017,4989153198667180,1,shio ramen
34281,12/8/2017,2408602456123790,1,vegetarian spicy miso
34282,12/8/2017,2408602456123790,1,vegetarian spicy miso
34283,12/8/2017,7329589786287340,1,vegetarian curry + king trumpet mushroom ramen
34284,12/8/2017,7329589786287340,1,vegetarian curry + king trumpet mushroom ramen
34285,12/8/2017,546932587807773,1,shio ramen
34286,12/8/2017,546932587807773,1,shio ramen
34287,12/8/2017,1975251600290270,1,shio ramen
34288,12/8/2017,1975251600290270,1,shio ramen
34289,12/8/2017,3092818550159540,1,vegetarian curry + king trumpet mushroom ramen
34290,12/8/2017,3092818550159540,1,vegetarian curry + king trumpet mushroom ramen
34291,12/8/2017,3997956169225130,1,burnt garlic tonkotsu ramen
34292,12/8/2017,3997956169225130,1,burnt garlic tonkotsu ramen
34293,12/8/2017,7939870753929330,2,tori paitan ramen
34294,12/8/2017,7939870753929330,2,tori paitan ramen
34295,12/8/2017,600257991832941,1,shio ramen
34296,12/8/2017,600257991832941,1,shio ramen
34297,12/8/2017,6786329064477040,1,vegetarian spicy miso
34298,12/8/2017,6786329064477040,1,vegetarian spicy miso
34299,12/8/2017,5734993603585300,1,truffle butter ramen
34300,12/8/2017,5734993603585300,1,truffle butter ramen
34301,12/8/2017,9281130165823980,2,truffle butter ramen
34302,12/8/2017,9281130165823980,2,truffle butter ramen
34303,12/8/2017,7576523113357310,1,spicy miso ramen
34304,12/8/2017,7576523113357310,1,spicy miso ramen
34305,12/8/2017,6941003824366540,1,truffle butter ramen
34306,12/8/2017,6941003824366540,1,truffle butter ramen
34307,12/8/2017,6265063128752760,2,vegetarian spicy miso
34308,12/8/2017,6265063128752760,2,vegetarian spicy miso
34309,12/8/2017,4956433061553120,1,vegetarian curry + king trumpet mushroom ramen
34310,12/8/2017,4956433061553120,1,vegetarian curry + king trumpet mushroom ramen
34311,12/8/2017,7156814432639830,4,vegetarian spicy miso
34312,12/8/2017,7156814432639830,4,vegetarian spicy miso
34313,12/8/2017,7357047399425790,1,spicy miso ramen
34314,12/8/2017,7357047399425790,1,spicy miso ramen
34315,12/8/2017,3946167435997290,1,burnt garlic tonkotsu ramen
34316,12/8/2017,3946167435997290,1,burnt garlic tonkotsu ramen
34317,12/8/2017,4263493440828200,2,tori paitan ramen
34318,12/8/2017,4263493440828200,2,tori paitan ramen
34319,12/8/2017,606436738457207,1,spicy miso ramen
34320,12/8/2017,606436738457207,1,spicy miso ramen
34321,12/8/2017,8686363163908070,1,shio ramen
34322,12/8/2017,8686363163908070,1,shio ramen
34323,12/8/2017,7283936409212870,1,soft-shell miso crab ramen
34324,12/8/2017,7283936409212870,1,soft-shell miso crab ramen
34325,12/8/2017,7589866650023880,1,tori paitan ramen
34326,12/8/2017,7589866650023880,1,tori paitan ramen
34327,12/8/2017,1385653781574750,1,spicy miso ramen
34328,12/8/2017,1385653781574750,1,spicy miso ramen
34329,12/8/2017,8505871722066890,1,spicy miso ramen
34330,12/8/2017,8505871722066890,1,spicy miso ramen
34331,12/8/2017,7241059391097240,1,nagomi shoyu
34332,12/8/2017,7241059391097240,1,nagomi shoyu
34333,12/8/2017,3164395441531830,1,tonkotsu ramen
34334,12/8/2017,3164395441531830,1,tonkotsu ramen
34335,12/8/2017,7802099419622430,1,shio ramen
34336,12/8/2017,7802099419622430,1,shio ramen
34337,12/8/2017,7732782347526370,1,burnt garlic tonkotsu ramen
34338,12/8/2017,7732782347526370,1,burnt garlic tonkotsu ramen
34339,12/8/2017,4357624792676130,1,truffle butter ramen
34340,12/8/2017,4357624792676130,1,truffle butter ramen
34341,12/8/2017,4069165763023880,1,vegetarian spicy miso
34342,12/8/2017,4069165763023880,1,vegetarian spicy miso
34343,12/8/2017,6153578749413770,1,vegetarian spicy miso
34344,12/8/2017,6153578749413770,1,vegetarian spicy miso
34345,12/8/2017,4920743580326460,2,vegetarian spicy miso
34346,12/8/2017,4920743580326460,2,vegetarian spicy miso
34347,12/8/2017,218518057230190,1,shio ramen
34348,12/8/2017,218518057230190,1,shio ramen
34349,12/8/2017,26891107099177,1,nagomi shoyu
34350,12/8/2017,26891107099177,1,nagomi shoyu
34351,12/8/2017,4003422593405980,1,tonkotsu ramen
34352,12/8/2017,4003422593405980,1,tonkotsu ramen
34353,12/8/2017,6399924453745790,1,soft-shell miso crab ramen
34354,12/8/2017,6399924453745790,1,soft-shell miso crab ramen
34355,12/8/2017,4801221139149880,1,vegetarian curry + king trumpet mushroom ramen
34356,12/8/2017,4801221139149880,1,vegetarian curry + king trumpet mushroom ramen
34357,12/8/2017,9131972846724710,1,shio ramen
34358,12/8/2017,9131972846724710,1,shio ramen
34359,12/8/2017,9724377322141670,1,truffle butter ramen
34360,12/8/2017,9724377322141670,1,truffle butter ramen
34361,12/8/2017,2142737981966710,4,vegetarian curry + king trumpet mushroom ramen
34362,12/8/2017,2142737981966710,4,vegetarian curry + king trumpet mushroom ramen
34363,12/8/2017,4814931432683460,1,vegetarian curry + king trumpet mushroom ramen
34364,12/8/2017,4814931432683460,1,vegetarian curry + king trumpet mushroom ramen
34365,12/8/2017,1194455409317930,1,miso crab ramen
34366,12/8/2017,1194455409317930,1,miso crab ramen
34367,12/8/2017,766712571823445,1,nagomi shoyu
34368,12/8/2017,766712571823445,1,nagomi shoyu
34369,12/8/2017,4756594323032720,1,soft-shell miso crab ramen
34370,12/8/2017,4756594323032720,1,soft-shell miso crab ramen
34371,12/8/2017,9856620768306450,2,soft-shell miso crab ramen
34372,12/8/2017,9856620768306450,2,soft-shell miso crab ramen
34373,12/8/2017,6458101669356920,1,tonkotsu ramen
34374,12/8/2017,6458101669356920,1,tonkotsu ramen
34375,12/9/2017,3491703236687260,1,miso crab ramen
34376,12/9/2017,3491703236687260,1,miso crab ramen
34377,12/9/2017,1192629644598330,1,vegetarian spicy miso
34378,12/9/2017,1192629644598330,1,vegetarian spicy miso
34379,12/9/2017,2315215921482690,1,miso crab ramen
34380,12/9/2017,2315215921482690,1,miso crab ramen
34381,12/9/2017,9036788441650950,1,vegetarian spicy miso
34382,12/9/2017,9036788441650950,1,vegetarian spicy miso
34383,12/9/2017,6273829094054580,1,soft-shell miso crab ramen
34384,12/9/2017,6273829094054580,1,soft-shell miso crab ramen
34385,12/9/2017,8979376286213260,1,vegetarian spicy miso
34386,12/9/2017,8979376286213260,1,vegetarian spicy miso
34387,12/9/2017,9381158409160830,2,vegetarian curry + king trumpet mushroom ramen
34388,12/9/2017,9381158409160830,2,vegetarian curry + king trumpet mushroom ramen
34389,12/9/2017,4447259336361650,1,vegetarian curry + king trumpet mushroom ramen
34390,12/9/2017,4447259336361650,1,vegetarian curry + king trumpet mushroom ramen
34391,12/9/2017,8031145784189120,1,miso crab ramen
34392,12/9/2017,8031145784189120,1,miso crab ramen
34393,12/9/2017,1200215266932700,1,nagomi shoyu
34394,12/9/2017,1200215266932700,1,nagomi shoyu
34395,12/9/2017,1933125607682710,2,shio ramen
34396,12/9/2017,1933125607682710,2,shio ramen
34397,12/9/2017,9350144117974790,1,burnt garlic tonkotsu ramen
34398,12/9/2017,9350144117974790,1,burnt garlic tonkotsu ramen
34399,12/9/2017,9846630311580630,2,soft-shell miso crab ramen
34400,12/9/2017,9846630311580630,2,soft-shell miso crab ramen
34401,12/9/2017,4738158573228940,1,truffle butter ramen
34402,12/9/2017,4738158573228940,1,truffle butter ramen
34403,12/9/2017,1373603286044810,1,soft-shell miso crab ramen
34404,12/9/2017,1373603286044810,1,soft-shell miso crab ramen
34405,12/9/2017,2691929086314170,2,spicy miso ramen
34406,12/9/2017,2691929086314170,2,spicy miso ramen
34407,12/9/2017,1521748907761390,1,miso crab ramen
34408,12/9/2017,1521748907761390,1,miso crab ramen
34409,12/9/2017,6928723571902290,1,soft-shell miso crab ramen
34410,12/9/2017,6928723571902290,1,soft-shell miso crab ramen
34411,12/9/2017,2909343089572610,2,miso crab ramen
34412,12/9/2017,2909343089572610,2,miso crab ramen
34413,12/9/2017,4117451247509720,1,burnt garlic tonkotsu ramen
34414,12/9/2017,4117451247509720,1,burnt garlic tonkotsu ramen
34415,12/9/2017,1252817410396750,1,miso crab ramen
34416,12/9/2017,1252817410396750,1,miso crab ramen
34417,12/9/2017,5859480012573660,1,nagomi shoyu
34418,12/9/2017,5859480012573660,1,nagomi shoyu
34419,12/9/2017,9902975275176580,1,burnt garlic tonkotsu ramen
34420,12/9/2017,9902975275176580,1,burnt garlic tonkotsu ramen
34421,12/9/2017,9600751608232920,1,miso crab ramen
34422,12/9/2017,9600751608232920,1,miso crab ramen
34423,12/9/2017,6108212965747100,1,vegetarian curry + king trumpet mushroom ramen
34424,12/9/2017,6108212965747100,1,vegetarian curry + king trumpet mushroom ramen
34425,12/9/2017,2023148280993290,1,soft-shell miso crab ramen
34426,12/9/2017,2023148280993290,1,soft-shell miso crab ramen
34427,12/9/2017,5696223831105950,2,miso crab ramen
34428,12/9/2017,5696223831105950,2,miso crab ramen
34429,12/9/2017,2035468461738670,1,tonkotsu ramen
34430,12/9/2017,2035468461738670,1,tonkotsu ramen
34431,12/9/2017,1001620124720730,1,nagomi shoyu
34432,12/9/2017,1001620124720730,1,nagomi shoyu
34433,12/9/2017,3872027416902090,1,miso crab ramen
34434,12/9/2017,3872027416902090,1,miso crab ramen
34435,12/9/2017,7067314329113580,1,burnt garlic tonkotsu ramen
34436,12/9/2017,7067314329113580,1,burnt garlic tonkotsu ramen
34437,12/9/2017,9883133673544510,1,tonkotsu ramen
34438,12/9/2017,9883133673544510,1,tonkotsu ramen
34439,12/9/2017,7068105898388090,4,spicy miso ramen
34440,12/9/2017,7068105898388090,4,spicy miso ramen
34441,12/9/2017,6132996843151370,1,vegetarian spicy miso
34442,12/9/2017,6132996843151370,1,vegetarian spicy miso
34443,12/9/2017,2787860209826610,1,nagomi shoyu
34444,12/9/2017,2787860209826610,1,nagomi shoyu
34445,12/9/2017,6152687905187850,2,spicy miso ramen
34446,12/9/2017,6152687905187850,2,spicy miso ramen
34447,12/9/2017,6290964686973250,1,miso crab ramen
34448,12/9/2017,6290964686973250,1,miso crab ramen
34449,12/9/2017,3725658832077050,1,burnt garlic tonkotsu ramen
34450,12/9/2017,3725658832077050,1,burnt garlic tonkotsu ramen
34451,12/9/2017,7943653740999860,2,truffle butter ramen
34452,12/9/2017,7943653740999860,2,truffle butter ramen
34453,12/9/2017,8730097416298820,1,shio ramen
34454,12/9/2017,8730097416298820,1,shio ramen
34455,12/9/2017,5064450565886770,1,tori paitan ramen
34456,12/9/2017,5064450565886770,1,tori paitan ramen
34457,12/9/2017,2507525483414510,1,burnt garlic tonkotsu ramen
34458,12/9/2017,2507525483414510,1,burnt garlic tonkotsu ramen
34459,12/9/2017,7771006490037200,1,miso crab ramen
34460,12/9/2017,7771006490037200,1,miso crab ramen
34461,12/9/2017,4721099818633700,1,miso crab ramen
34462,12/9/2017,4721099818633700,1,miso crab ramen
34463,12/9/2017,5887283679384080,1,tonkotsu ramen
34464,12/9/2017,5887283679384080,1,tonkotsu ramen
34465,12/9/2017,9448505492380800,1,burnt garlic tonkotsu ramen
34466,12/9/2017,9448505492380800,1,burnt garlic tonkotsu ramen
34467,12/9/2017,4610018259560760,1,soft-shell miso crab ramen
34468,12/9/2017,4610018259560760,1,soft-shell miso crab ramen
34469,12/9/2017,9030263484701660,1,vegetarian spicy miso
34470,12/9/2017,9030263484701660,1,vegetarian spicy miso
34471,12/9/2017,5225196892610660,1,spicy miso ramen
34472,12/9/2017,5225196892610660,1,spicy miso ramen
34473,12/9/2017,9090662275442900,1,spicy miso ramen
34474,12/9/2017,9090662275442900,1,spicy miso ramen
34475,12/9/2017,5684338970620410,1,burnt garlic tonkotsu ramen
34476,12/9/2017,5684338970620410,1,burnt garlic tonkotsu ramen
34477,12/9/2017,4179255703953990,1,tonkotsu ramen
34478,12/9/2017,4179255703953990,1,tonkotsu ramen
34479,12/9/2017,4462069838420240,1,miso crab ramen
34480,12/9/2017,4462069838420240,1,miso crab ramen
